7.697786984554061e+02, 1.679148174797169e+01, 1.149722283195806e+04, 1.149722283195806e+04, 1.491637334425277e+01, 8.861814450268412e+06, 5.973761326240475e+01
8.018854509328964e+02, 1.720172636432319e+01, 1.150750729866957e+04, 1.150750729866957e+04, 1.433268878555298e+01, 9.239210186605919e+06, 5.982817423583023e+01
8.352371970057318e+02, 1.762305493452297e+01, 1.151751900966169e+04, 1.151751900966169e+04, 1.377302881395594e+01, 9.631377813099725e+06, 5.991844209700585e+01
8.698737838392827e+02, 1.805577564212827e+01, 1.152726334581937e+04, 1.152726334581937e+04, 1.323643398128366e+01, 1.003879144728558e+07, 6.000840715997744e+01
9.058416799306415e+02, 1.850027642618872e+01, 1.153674715937835e+04, 1.153674715937835e+04, 1.272189778513568e+01, 1.046200317494572e+07, 6.009807423744255e+01
9.431902485476554e+02, 1.895697607498320e+01, 1.154597741314135e+04, 1.154597741314135e+04, 1.222844382358456e+01, 1.090159928343955e+07, 6.018745107182410e+01
9.819734901075655e+02, 1.942634432195002e+01, 1.155496146998244e+04, 1.155496146998244e+04, 1.175510996610702e+01, 1.135822080420708e+07, 6.027655153564661e+01
1.022224158994257e+03, 1.990859145534980e+01, 1.156370144982509e+04, 1.156370144982509e+04, 1.130123966305803e+01, 1.183225869085794e+07, 6.036533828076567e+01
1.064016472177475e+03, 2.040442202532906e+01, 1.157220813133696e+04, 1.157220813133696e+04, 1.086575506919348e+01, 1.232459227933998e+07, 6.045386280454890e+01
1.107389238608303e+03, 2.091411287595055e+01, 1.158048414089033e+04, 1.158048414089033e+04, 1.044803011208484e+01, 1.283568399963696e+07, 6.054209508352305e+01
1.152396028856017e+03, 2.143811525505648e+01, 1.158853495864678e+04, 1.158853495864678e+04, 1.004731650597127e+01, 1.336617020156233e+07, 6.063003493511625e+01
1.199091269953489e+03, 2.197688774333214e+01, 1.159636583789005e+04, 1.159636583789005e+04, 9.662903254299547e+00, 1.391669740523873e+07, 6.071768092175517e+01
1.247528167779656e+03, 2.253087293774064e+01, 1.160398152128100e+04, 1.160398152128100e+04, 9.294128735531178e+00, 1.448789778771395e+07, 6.080502686682115e+01
1.297772604700613e+03, 2.310065571129735e+01, 1.161138835113728e+04, 1.161138835113728e+04, 8.940278158865137e+00, 1.508055309299692e+07, 6.089208634985432e+01
1.349877664322019e+03, 2.368667266029303e+01, 1.161859034473386e+04, 1.161859034473386e+04, 8.600771669849923e+00, 1.569529418760844e+07, 6.097884730195081e+01
1.403923336767370e+03, 2.428966000447996e+01, 1.162559482213520e+04, 1.162559482213520e+04, 8.274896229487425e+00, 1.633306946941964e+07, 6.106533904626854e+01
1.459945419174835e+03, 2.490985852636373e+01, 1.163240301393359e+04, 1.163240301393359e+04, 7.962243394762656e+00, 1.699430589720181e+07, 6.115151715640150e+01
1.518026718130728e+03, 2.554803129507060e+01, 1.163902189773934e+04, 1.163902189773934e+04, 7.662157458337533e+00, 1.767998523557467e+07, 6.123740949000543e+01
1.578241528740840e+03, 2.620484160420312e+01, 1.164545676559430e+04, 1.164545676559430e+04, 7.374082148713158e+00, 1.839098894538250e+07, 6.132302541671095e+01
1.640653341573500e+03, 2.688083264564840e+01, 1.165171141164168e+04, 1.165171141164168e+04, 7.097546794181099e+00, 1.912807097397164e+07, 6.140835587271840e+01
1.705352363141957e+03, 2.757683456688918e+01, 1.165779195541045e+04, 1.165779195541045e+04, 6.831995669373126e+00, 1.989230085213191e+07, 6.149342509450431e+01
1.772387237881160e+03, 2.829322835047064e+01, 1.166370028672649e+04, 1.166370028672649e+04, 6.577074672456909e+00, 2.068425723495158e+07, 6.157819965067937e+01
1.841851462416950e+03, 2.903087558624705e+01, 1.166944220284285e+04, 1.166944220284285e+04, 6.332274977570930e+00, 2.150504862909901e+07, 6.166270214477966e+01
1.913805505762281e+03, 2.979028461813028e+01, 1.167502040844967e+04, 1.167502040844967e+04, 6.097235658303512e+00, 2.235539335798642e+07, 6.174691157985495e+01
1.988335719258869e+03, 3.057223800171426e+01, 1.168043953798109e+04, 1.168043953798109e+04, 5.871527578227299e+00, 2.323631558954934e+07, 6.183083633159048e+01
2.065544301073869e+03, 3.137768067853700e+01, 1.168570492004593e+04, 1.168570492004593e+04, 5.654708158917044e+00, 2.414902690655177e+07, 6.191449817696365e+01
2.145520912701395e+03, 3.220742259050099e+01, 1.169082055664723e+04, 1.169082055664723e+04, 5.446404219716797e+00, 2.509459081148264e+07, 6.199790059268572e+01
2.228357826766658e+03, 3.306229900449394e+01, 1.169579033728237e+04, 1.169579033728237e+04, 5.246259795918593e+00, 2.607410172864230e+07, 6.208104677801180e+01
2.314129383957897e+03, 3.394296008624872e+01, 1.170061692181524e+04, 1.170061692181524e+04, 5.053979705364073e+00, 2.708844204612946e+07, 6.216392013955753e+01
2.402933454670997e+03, 3.485029855865305e+01, 1.170530421037239e+04, 1.170530421037239e+04, 4.869229715002400e+00, 2.813877238841547e+07, 6.224652573262820e+01
2.494892892680999e+03, 3.578545909848580e+01, 1.170985704199335e+04, 1.170985704199335e+04, 4.691650461576917e+00, 2.922654896542176e+07, 6.232888768716062e+01
2.590090163441754e+03, 3.674917301238231e+01, 1.171427792928472e+04, 1.171427792928472e+04, 4.520984292466538e+00, 3.035275031439249e+07, 6.241099024678408e+01
2.688648173351406e+03, 3.774258094731071e+01, 1.171857111660359e+04, 1.171857111660359e+04, 4.356915983551038e+00, 3.151883339806140e+07, 6.249285067318647e+01
2.790654909459582e+03, 3.876646985760448e+01, 1.172273907186813e+04, 1.172273907186813e+04, 4.199207800414507e+00, 3.272584208229432e+07, 6.257445415189526e+01
2.896264858485003e+03, 3.982229267496015e+01, 1.172678674613981e+04, 1.172678674613981e+04, 4.047537011259585e+00, 3.397560714253858e+07, 6.265583613148156e+01
3.005545315759915e+03, 4.091062823561675e+01, 1.173071546081918e+04, 1.173071546081918e+04, 3.901725811125585e+00, 3.526892761923834e+07, 6.273696127393602e+01
3.118612750410301e+03, 4.203254877934726e+01, 1.173452839898868e+04, 1.173452839898868e+04, 3.761533670307419e+00, 3.660718441353688e+07, 6.281783163529980e+01
3.235635911234165e+03, 4.318964192762218e+01, 1.173823016939516e+04, 1.173823016939516e+04, 3.626676120305186e+00, 3.799237730059667e+07, 6.289848234777210e+01
3.356714004235930e+03, 4.438280411245715e+01, 1.174182284012523e+04, 1.174182284012523e+04, 3.496969314632608e+00, 3.942568298554578e+07, 6.297889612754237e+01
3.481985797493517e+03, 4.561332257616269e+01, 1.174530958646903e+04, 1.174530958646903e+04, 3.372195658943366e+00, 4.090874647683610e+07, 6.305908086039414e+01
3.611588514629912e+03, 4.688246765197139e+01, 1.174869331954895e+04, 1.174869331954895e+04, 3.252153759546715e+00, 4.244319454811170e+07, 6.313904032129312e+01
3.745680958754278e+03, 4.819171901358204e+01, 1.175197728531841e+04, 1.175197728531841e+04, 3.136636776574055e+00, 4.403090952261526e+07, 6.321878828268864e+01
3.884351808602475e+03, 4.954187161504876e+01, 1.175516289655266e+04, 1.175516289655266e+04, 3.025507978589174e+00, 4.567294342053760e+07, 6.329829500440086e+01
4.027795696397822e+03, 5.093475286592395e+01, 1.175825393679975e+04, 1.175825393679975e+04, 2.918553042367696e+00, 4.737160285773157e+07, 6.337759039846469e+01
4.176170522029834e+03, 5.237182926585758e+01, 1.176125306069714e+04, 1.176125306069714e+04, 2.815602810244371e+00, 4.912875958727727e+07, 6.345667899559764e+01
4.329628606556843e+03, 5.385451227182133e+01, 1.176416265425877e+04, 1.176416265425877e+04, 2.716502319420115e+00, 5.094621932272068e+07, 6.353555980449910e+01
4.488368662312551e+03, 5.538465976888253e+01, 1.176698579046232e+04, 1.176698579046232e+04, 2.621078079250667e+00, 5.282633725757863e+07, 6.361425249845010e+01
4.652508537563548e+03, 5.696334894544773e+01, 1.176972394565552e+04, 1.176972394565552e+04, 2.529215075173759e+00, 5.477051086587409e+07, 6.369273395890679e+01
4.822282373094255e+03, 5.859277537683560e+01, 1.177238043983822e+04, 1.177238043983822e+04, 2.440740460377805e+00, 5.678151506483129e+07, 6.377103488173094e+01
4.997839046245111e+03, 6.027431325569819e+01, 1.177495701547307e+04, 1.177495701547307e+04, 2.355538337310110e+00, 5.886111489680456e+07, 6.384914241937729e+01
5.179385037948282e+03, 6.200988851745333e+01, 1.177745617649009e+04, 1.177745617649009e+04, 2.273471197645690e+00, 6.101175776178086e+07, 6.392706768644737e+01
5.367073298795449e+03, 6.380091445808702e+01, 1.177987956395912e+04, 1.177987956395912e+04, 2.194433441622794e+00, 6.323525695031512e+07, 6.400479643805642e+01
5.561207661733562e+03, 6.565024220697880e+01, 1.178223059312814e+04, 1.178223059312814e+04, 2.118265140330269e+00, 6.553521327740891e+07, 6.408237358566467e+01
5.761864955397939e+03, 6.755855824647188e+01, 1.178450974853757e+04, 1.178450974853757e+04, 2.044904720090535e+00, 6.791253824639255e+07, 6.415974981312017e+01
5.969315387493563e+03, 6.952839078195886e+01, 1.178671976490716e+04, 1.178671976490716e+04, 1.974220623184770e+00, 7.037043438049975e+07, 6.423695115917789e+01
6.183808703099910e+03, 7.156206975153731e+01, 1.178886290147857e+04, 1.178886290147857e+04, 1.906099843568296e+00, 7.291186187271635e+07, 6.431399094246751e+01
6.405504495331179e+03, 7.366106957056599e+01, 1.179094041468163e+04, 1.179094041468163e+04, 1.840463925885703e+00, 7.553871277083991e+07, 6.439084789946017e+01
6.634693922267404e+03, 7.582811028087264e+01, 1.179295472936128e+04, 1.179295472936128e+04, 1.777199923249572e+00, 7.825443802319728e+07, 6.446754488472374e+01
6.871585661802545e+03, 7.806512969771937e+01, 1.179490737623621e+04, 1.179490737623621e+04, 1.716225589124579e+00, 8.106151131621003e+07, 6.454407348248185e+01
7.116468552787615e+03, 8.037482178557336e+01, 1.179680045128894e+04, 1.179680045128894e+04, 1.657443283914282e+00, 8.396335623555976e+07, 6.462044895073400e+01
7.369607484017164e+03, 8.275965227406752e+01, 1.179863570485013e+04, 1.179863570485013e+04, 1.600768421115213e+00, 8.696311262736049e+07, 6.469667537921217e+01
7.631261744687492e+03, 8.522203298749014e+01, 1.180041474295052e+04, 1.180041474295052e+04, 1.546122910572912e+00, 9.006385401406752e+07, 6.477275263680934e+01
7.901664072779622e+03, 8.776412557384549e+01, 1.180213892708313e+04, 1.180213892708313e+04, 1.493438012598191e+00, 9.326833928101365e+07, 6.484867121931804e+01
8.181183092626914e+03, 9.038936784531661e+01, 1.180381037929427e+04, 1.180381037929427e+04, 1.442623593931901e+00, 9.658093771403569e+07, 6.492445708846796e+01
8.470065903674327e+03, 9.310005383394984e+01, 1.180543034439026e+04, 1.180543034439026e+04, 1.393618049798155e+00, 1.000045784685666e+08, 6.500009941790580e+01
8.768304337066558e+03, 9.589608596989328e+01, 1.180699874824435e+04, 1.180699874824435e+04, 1.346400842577433e+00, 1.035391653307186e+08, 6.507552329822029e+01
9.075130364476336e+03, 9.877025987632101e+01, 1.180851219485576e+04, 1.180851219485576e+04, 1.301051408546739e+00, 1.071755960910195e+08, 6.515047953827843e+01
9.384761213359652e+03, 1.016684780832656e+02, 1.180994594789804e+04, 1.180994594789804e+04, 1.258283231315092e+00, 1.108453326096554e+08, 6.522358705448090e+01
9.668658204217949e+03, 1.043240119621071e+02, 1.181118519229388e+04, 1.181118519229388e+04, 1.221468736831027e+00, 1.142101237962020e+08, 6.528852301140356e+01
9.838238351367600e+03, 1.059094715440504e+02, 1.181189354823384e+04, 1.181189354823384e+04, 1.200488607595532e+00, 1.162200360020540e+08, 6.532640502818160e+01
9.922249831131392e+03, 1.066947187190224e+02, 1.181223609089272e+04, 1.181223609089272e+04, 1.190359639423283e+00, 1.172157697942353e+08, 6.534493022026592e+01
9.962693343196945e+03, 1.070726935180592e+02, 1.181239906685177e+04, 1.181239906685177e+04, 1.185544221402307e+00, 1.176951219495768e+08, 6.535379231615927e+01
9.981444976693694e+03, 1.072479313344161e+02, 1.181247421171545e+04, 1.181247421171545e+04, 1.183324750528992e+00, 1.179173738570627e+08, 6.535788899215737e+01
9.990913529922478e+03, 1.073364144452444e+02, 1.181251205558068e+04, 1.181251205558068e+04, 1.182207193867933e+00, 1.180295990305290e+08, 6.535995465871991e+01
9.995702437778600e+03, 1.073811659052925e+02, 1.181253117033974e+04, 1.181253117033974e+04, 1.181642771090088e+00, 1.180863591468710e+08, 6.536099866294498e+01
9.998087260630797e+03, 1.074034514792325e+02, 1.181254068289186e+04, 1.181254068289186e+04, 1.181361895840347e+00, 1.181146250579870e+08, 6.536151837836121e+01
9.999172406534626e+03, 1.074135918624957e+02, 1.181254500990423e+04, 1.181254500990423e+04, 1.181234135742030e+00, 1.181274866589926e+08, 6.536175481894796e+01
9.999667395664812e+03, 1.074182173895969e+02, 1.181254698337864e+04, 1.181254698337864e+04, 1.181175867172551e+00, 1.181333534764335e+08, 6.536186266273789e+01
9.999892569011414e+03, 1.074203215664872e+02, 1.181254788106283e+04, 1.181254788106283e+04, 1.181149362374412e+00, 1.181360223248128e+08, 6.536191171971450e+01
1.000000000000000e+04, 1.074213254762922e+02, 1.181254830933777e+04, 1.181254830933777e+04, 1.181136717262051e+00, 1.181372956416870e+08, 6.536193512457871e+01
