-1.07 0.00147683 8.32053e-15 2.85904e-99 1 0.908651 0.0110616 2.59926e-05 1.95182e-20 0 
-1.065 0.00350118 3.10881e-14 7.63672e-92 1 0.911532 0.0118957 2.99103e-05 3.80006e-20 0 
-1.06 0.00784859 1.13515e-13 1.16661e-84 1 0.914375 0.0127872 3.43981e-05 7.37205e-20 0 
-1.055 0.0166371 4.01542e-13 1.03407e-77 1 0.91718 0.0137394 3.95357e-05 1.42502e-19 0 
-1.05 0.0332863 1.37456e-12 5.19788e-71 1 0.919947 0.0147561 4.5413e-05 2.74455e-19 0 
-1.045 0.0627133 4.55448e-12 1.4315e-64 1 0.922675 0.0158409 5.21319e-05 5.26657e-19 0 
-1.04 0.111271 1.46047e-11 2.2067e-58 1 0.925364 0.0169978 5.98077e-05 1.00687e-18 0 
-1.035 0.185138 4.53226e-11 1.74757e-52 1 0.928013 0.0182311 6.85706e-05 1.91776e-18 0 
-1.03 0.289256 1.36185e-10 7.54311e-47 1 0.930621 0.0195448 7.85672e-05 3.63894e-18 0 
-1.025 0.423397 3.97109e-10 1.72041e-41 1 0.933188 0.0209436 8.99633e-05 6.87862e-18 0 
-1.02 0.579194 1.11966e-09 1.98594e-36 1 0.935713 0.0224321 0.000102945 1.29526e-17 0 
-1.015 0.739249 3.03266e-09 1.13286e-31 1 0.938197 0.0240152 0.000117722 2.42958e-17 0 
-1.01 0.879626 7.96714e-09 3.27608e-27 1 0.940638 0.0256979 0.000134531 4.53949e-17 0 
-1.005 0.973225 2.02803e-08 4.47201e-23 1 0.943036 0.0274854 0.000153636 8.4483e-17 0 
-1 1 5.08536e-08 3.00237e-19 1 0.94539 0.0293831 0.000175334 1.56604e-16 0 
-0.995 0.952375 1.2352e-07 9.08125e-16 1 0.947701 0.0313968 0.000199957 2.89132e-16 0 
-0.99 0.838866 2.92935e-07 1.29364e-12 1 0.949968 0.033532 0.00022788 5.31658e-16 0 
-0.985 0.682402 6.71162e-07 8.15818e-10 1 0.952189 0.035795 0.000259519 9.73636e-16 0 
-0.98 0.5112 1.49394e-06 2.29209e-07 1 0.954366 0.0381918 0.000295339 1.77572e-15 0 
-0.975 0.352187 4.68837e-06 2.75493e-05 1 0.956497 0.0407288 0.00033586 3.22517e-15 0 
-0.97 0.222885 1.09726e-05 0.00138196 1 0.958583 0.0434125 0.000381662 5.83331e-15 0 
-0.965 0.129063 2.50656e-05 0.028764 1 0.960621 0.0462497 0.000433391 1.05062e-14 0 
-0.96 0.0682352 5.55273e-05 0.241261 1 0.962613 0.0492471 0.000491763 1.88424e-14 0 
-0.955 0.0330121 0.000120318 0.79065 1 0.964558 0.0524119 0.000557577 3.36484e-14 0 
-0.95 0.0144549 0.00024844 1 1 0.966455 0.0557512 0.000631718 5.98301e-14 0 
-0.945 0.00575497 0.000494608 0.472473 1 0.968304 0.0592723 0.000715166 1.05922e-13 0 
-0.94 0.00207648 0.000947475 0.0816495 1 0.970104 0.0629826 0.00080901 1.86703e-13 0 
-0.935 0.000675883 0.00174704 0.00501022 1 0.971855 0.0668897 0.00091445 3.27641e-13 0 
-0.93 0.000198598 0.00310004 0.000107247 1 0.973557 0.0710012 0.00103281 5.72417e-13 0 
-0.925 5.23191e-05 0.00529983 7.68888e-07 1 0.975208 0.0753248 0.00116556 9.95592e-13 0 
-0.92 1.2382e-05 0.00863277 1.82647e-09 1 0.97681 0.0798684 0.00131431 1.72381e-12 0 
-0.915 2.59945e-06 0.0136634 1.33601e-12 1 0.978361 0.0846396 0.00148083 2.97112e-12 0 
-0.91 4.90748e-07 0.0207843 3.15539e-16 1 0.979861 0.0896465 0.00166707 5.09755e-12 0 
-0.905 8.18662e-08 0.0310651 2.17377e-20 1 0.981309 0.0948968 0.00187518 8.70559e-12 0 
-0.9 1.2152e-08 0.0446706 4.46164e-25 1 0.982706 0.100398 0.0021075 1.47984e-11 0 
-0.895 1.58936e-09 0.0621568 2.54526e-30 1 0.984051 0.106159 0.00236658 2.50381e-11 0 
-0.89 1.82649e-10 0.0832352 3.90543e-36 1 0.985344 0.112186 0.00265525 4.21636e-11 0 
-0.885 1.84618e-11 0.164349 1.59974e-42 1 0.986585 0.118488 0.00297655 7.06667e-11 0 
-0.88 1.6339e-12 0.23484 1.67794e-49 1 0.987772 0.125072 0.00333382 1.17873e-10 0 
-0.875 1.25786e-13 0.326078 4.25722e-57 1 0.988907 0.131945 0.00373069 1.95671e-10 0 
-0.87 8.44235e-15 0.438798 2.61939e-65 1 0.989988 0.139115 0.0041711 3.23248e-10 0 
-0.865 4.89394e-16 0.563645 3.61581e-74 1 0.991015 0.146588 0.00465933 5.31406e-10 0 
-0.86 2.44971e-17 0.691519 1.10376e-83 1 0.991987 0.15437 0.0052 8.69333e-10 0 
-0.855 1.05098e-18 0.811537 6.9679e-94 1 0.992906 0.162469 0.00579813 1.41514e-09 0 
-0.85 3.88306e-20 0.910797 9.31993e-105 1 0.99377 0.17089 0.00645912 2.29222e-09 0 
-0.845 1.22014e-21 0.980297 2.3751e-116 1 0.994578 0.179638 0.00718879 3.69436e-09 0 
-0.84 3.27112e-23 1 1.16872e-128 1 0.995332 0.188718 0.00799342 5.92427e-09 0 
-0.835 7.35421e-25 0.977326 9.58408e-142 1 0.99603 0.198135 0.00887975 9.45212e-09 0 
-0.83 1.40048e-26 0.923236 1.40161e-155 1 0.996672 0.207893 0.00985498 1.50041e-08 0 
-0.825 2.22634e-28 0.849757 3.21541e-170 1 0.997258 0.217996 0.0109268 2.36952e-08 0 
-0.82 2.98358e-30 0.746377 1.24051e-185 1 0.997788 0.228445 0.0121036 3.7228e-08 0 
-0.815 3.3075e-32 0.631034 6.81802e-202 1 0.998262 0.239243 0.013394 5.81865e-08 0 
-0.81 3.00905e-34 0.758437 4.93556e-219 1 0.998679 0.250393 0.0148075 9.047e-08 0 
-0.805 2.27093e-36 0.687341 5.09621e-237 1 0.999039 0.261893 0.016354 1.39927e-07 0 
-0.8 1.39421e-38 0.604916 6.29316e-256 1 0.999343 0.273744 0.018044 2.1528e-07 0 
-0.795 7.04145e-41 0.514402 1.0121e-275 1 0.999589 0.285946 0.0198886 3.29453e-07 0 
-0.79 2.88338e-43 0.414478 0 1 0.999778 0.298496 0.0218997 5.01488e-07 0 
-0.785 9.49172e-46 0.316339 0 1 0.99991 0.31139 0.0240895 7.59259e-07 0 
-0.78 2.50099e-48 0.229466 0 1 0.999984 0.324626 0.0264711 1.14333e-06 0 
-0.775 5.21869e-51 0.158868 0 1 1 0.338198 0.029058 1.71233e-06 0 
-0.77 8.71091e-54 0.103765 0 1 0.999958 0.352099 0.0318644 2.55053e-06 0 
-0.765 1.1395e-56 0.0641504 0 1 0.999859 0.366323 0.0349053 3.77818e-06 0 
-0.76 1.1665e-59 0.038383 0 1 0.999701 0.380859 0.0381959 5.56589e-06 0 
-0.755 9.3508e-63 0.0220975 0 1 0.999485 0.3957 0.0417522 8.15403e-06 0 
-0.75 5.69844e-66 0.0122251 0 1 0.999211 0.410833 0.0455906 1.18791e-05 0 
-0.745 2.72761e-69 0.00903405 0 1 0.998879 0.426246 0.0497282 1.72088e-05 0 
-0.74 9.78434e-73 0.00532842 0 1 0.998488 0.441927 0.0541824 2.47895e-05 0 
-0.735 2.65959e-76 0.00306824 0 1 0.998039 0.45786 0.0589709 3.55073e-05 0 
-0.73 5.42742e-80 0.00169611 0 1 0.997531 0.47403 0.0641119 5.05694e-05 0 
-0.725 8.26838e-84 0.000883036 0 1 0.996965 0.490419 0.0696237 7.16086e-05 0 
-0.72 9.3313e-88 0.000432709 0 1 0.99634 0.507009 0.075525 0.000100818 0 
-0.715 7.62639e-92 0.000200631 0 1 0.995656 0.523778 0.0818345 0.000141122 0 
-0.71 4.63854e-96 8.76394e-05 0 1 0.994914 0.540707 0.0885707 0.000196391 0 
-0.705 1.98669e-100 3.58897e-05 0 1 0.994113 0.557771 0.0957522 0.000271711 0 
-0.7 6.14664e-105 1.4047e-05 0 1 0.993254 0.574945 0.103397 0.000373716 0 
-0.695 1.36225e-109 5.27504e-06 0 1 0.992337 0.592205 0.111524 0.00051099 0 
-0.69 2.09439e-114 1.88577e-06 0 1 0.991361 0.609522 0.12015 0.000694554 0 
-0.685 2.23727e-119 9.44472e-07 0 1 0.990326 0.626871 0.129292 0.000938453 0 
-0.68 1.64814e-124 3.69112e-07 0 1 0.989234 0.644221 0.138967 0.00126043 0 
-0.675 8.18467e-130 1.39537e-07 0 1 0.988082 0.661544 0.149188 0.00168273 0 
-0.67 2.76581e-135 4.97712e-08 0 1 0.986872 0.678808 0.159971 0.00223298 0 
-0.665 6.24586e-141 1.65385e-08 0 1 0.985604 0.695982 0.171329 0.00294523 0 
-0.66 9.19707e-147 5.1544e-09 0 1 0.984278 0.713032 0.183273 0.00386106 0 
-0.655 8.86805e-153 1.50717e-09 0 1 0.982894 0.729925 0.195812 0.00503076 0 
-0.65 5.48848e-159 4.08055e-10 0 1 0.981453 0.746626 0.208954 0.00651462 0 
-0.645 2.18391e-165 1.05763e-10 0 1 0.979954 0.763099 0.222706 0.00838425 0 
-0.64 5.37835e-172 2.61371e-11 0 1 0.978399 0.779308 0.237071 0.0107238 0 
-0.635 8.20507e-179 8.36642e-12 0 1 0.976785 0.795215 0.252051 0.013631 0 
-0.63 7.78718e-186 2.24672e-12 0 1 0.975115 0.810785 0.267644 0.0172185 0 
-0.625 4.38927e-193 5.87723e-13 0 1 0.973387 0.825983 0.283847 0.0216141 0 
-0.62 1.47898e-200 1.45343e-13 0 1 0.971602 0.840773 0.300652 0.0269616 0 
-0.615 2.88978e-208 3.31112e-14 0 1 0.96976 0.855119 0.31805 0.0334201 0 
-0.61 3.23407e-216 7.03095e-15 0 1 0.967861 0.868984 0.336028 0.0411636 0 
-0.605 2.09258e-224 1.38249e-15 0 1 0.965907 0.882333 0.354569 0.0503791 0 
-0.6 7.61114e-233 2.5086e-16 0 1 0.963897 0.895129 0.373654 0.0612644 0 
-0.595 1.4895e-241 4.3808e-17 0 1 0.961833 0.907337 0.393259 0.0740247 0 
-0.59 1.5666e-250 7.17898e-18 0 1 0.959714 0.918921 0.413357 0.0888681 0 
-0.585 8.97112e-260 1.74699e-18 0 1 0.957539 0.929849 0.433916 0.106 0 
-0.58 2.63538e-269 3.23559e-19 0 1 0.955308 0.940091 0.454903 0.125618 0 
-0.575 3.90605e-279 5.64402e-20 0 1 0.953023 0.949616 0.476278 0.1479 0 
-0.57 2.90484e-289 8.99615e-21 0 1 0.950682 0.958397 0.498 0.173 0 
-0.565 1.07013e-299 1.32455e-21 0 1 0.948288 0.966405 0.520022 0.201038 0 
-0.56 1.86939e-310 1.77929e-22 0 1 0.945841 0.973614 0.542295 0.232089 0 
-0.555 1.52666e-321 2.23633e-23 0 1 0.943342 0.98 0.564766 0.266172 0 
-0.55 0 2.64802e-24 0 1 0.940791 0.985538 0.587378 0.303244 0 
-0.545 0 4.31039e-25 0 1 0.938188 0.990206 0.610072 0.343192 0 
-0.54 0 5.77095e-26 0 1 0.935531 0.993988 0.632784 0.385823 0 
-0.535 0 7.34763e-27 0 1 0.932822 0.996871 0.655448 0.430859 0 
-0.53 0 8.46159e-28 0 1 0.930061 0.99884 0.677997 0.477939 0 
-0.525 0 8.92903e-29 0 1 0.927249 0.999886 0.700359 0.52661 0 
-0.52 0 8.46833e-30 0 1 0.924388 1 0.722463 0.576339 0 
-0.515 0 7.55061e-31 0 1 0.921479 0.999174 0.744234 0.626512 0 
-0.51 0 8.11986e-32 0 1 0.918522 0.997402 0.765597 0.676447 0 
-0.505 0 7.98331e-33 0 1 0.915515 0.994686 0.786476 0.725411 0 
-0.5 0 7.70622e-34 0 1 0.912458 0.991028 0.806795 0.772631 0 
-0.495 0 6.74457e-35 0 1 0.909352 0.986435 0.826477 0.817318 0 
-0.49 0 5.31394e-36 0 1 0.906199 0.980916 0.845445 0.858685 0 
-0.485 0 3.74181e-37 0 1 0.903 0.97448 0.863626 0.89597 0 
-0.48 0 2.4467e-38 0 1 0.899759 0.967139 0.880947 0.928457 0 
-0.475 0 1.95946e-39 0 1 0.896473 0.958907 0.897335 0.955502 0 
-0.47 0 1.43771e-40 0 1 0.893142 0.949802 0.912722 0.976554 0 
-0.465 0 1.02253e-41 0 1 0.889764 0.93985 0.927042 0.991174 0 
-0.46 0 6.43662e-43 0 1 0.886343 0.929074 0.940233 0.999048 0 
-0.455 0 3.62379e-44 0 1 0.882879 0.917501 0.952235 1 0 
-0.45 0 1.80896e-45 0 1 0.879377 0.905158 0.962993 0.993998 0 
-0.445 0 8.36833e-47 0 1 0.875838 0.892073 0.972459 0.981154 0 
-0.44 0 5.77974e-48 0 1 0.872258 0.878278 0.980588 0.961725 0 
-0.435 0 3.18717e-49 0 1 0.868638 0.863812 0.987341 0.936101 0 
-0.43 0 1.54307e-50 0 1 0.864978 0.848714 0.992682 0.904794 0 
-0.425 0 6.59568e-52 0 1 0.861282 0.833021 0.996586 0.868417 0 
-0.42 0 2.47485e-53 0 1 0.857556 0.816771 0.99903 0.827666 0 
-0.415 0 1.1192e-54 0 1 0.853799 0.800004 1 0.7833 0 
-0.41 0 4.85001e-56 0 1 0.850009 0.78276 0.999488 0.736116 0 
-0.405 0 1.99589e-57 0 1 0.846186 0.765092 0.997492 0.686929 0 
-0.4 0 7.05686e-59 0 1 0.842331 0.747042 0.994016 0.636542 0 
-0.395 0 2.14854e-60 0 1 0.838453 0.728654 0.989073 0.585722 0 
-0.39 0 5.89922e-62 0 1 0.834556 0.709971 0.98268 0.535189 0 
-0.385 0 2.41944e-63 0 1 0.830636 0.691036 0.974863 0.485599 0 
-0.38 0 8.05587e-65 0 1 0.826693 0.671903 0.965653 0.437534 0 
-0.375 0 2.27645e-66 0 1 0.822729 0.65262 0.955088 0.391491 8.61057e-186 
-0.37 0 5.46772e-68 0 1 0.818753 0.63323 0.94321 0.347869 4.563e-181 
-0.365 0 1.16413e-69 0 1 0.814774 0.613774 0.930068 0.306975 1.6776e-176 
-0.36 0 3.90677e-71 0 1 0.810785 0.594297 0.915716 0.269028 6.08101e-172 
-0.355 0 1.01338e-72 0 1 0.806788 0.574849 0.900215 0.234162 2.16765e-167 
-0.35 0 2.18886e-74 0 1 0.802788 0.555477 0.883627 0.202437 7.57842e-163 
-0.345 0 3.97738e-76 0 1 0.798801 0.536217 0.866018 0.173836 2.59135e-158 
-0.34 0 9.06674e-78 0 1 0.794828 0.517107 0.847461 0.148283 8.64161e-154 
-0.335 0 2.006e-79 0 1 0.790868 0.498188 0.82803 0.125654 2.80223e-149 
-0.33 0 3.75845e-81 0 1 0.786925 0.47951 0.807802 0.105788 8.80988e-145 
-0.325 0 5.77176e-83 0 1 0.783014 0.461104 0.786854 0.0884965 2.67714e-140 
-0.32 0 1.01244e-84 0 1 0.779149 0.443 0.765268 0.0735687 7.83819e-136 
-0.315 0 1.83638e-86 0 1 0.775328 0.42523 0.743123 0.0607838 2.20369e-131 
-0.31 0 2.88739e-88 0 1 0.771555 0.407838 0.720504 0.0499206 5.92833e-127 
-0.305 0 3.63149e-90 0 1 0.76785 0.390851 0.697491 0.0407626 1.52069e-122 
-0.3 0 5.25418e-92 0 1 0.764234 0.37429 0.674164 0.0330998 3.70553e-118 
-0.295 0 7.89393e-94 0 1 0.760705 0.358181 0.650605 0.0267333 8.54534e-114 
-0.29 0 9.8899e-96 0 1 0.757273 0.34256 0.626892 0.0214814 1.85746e-109 
-0.285 0 9.81964e-98 0 1 0.75397 0.327445 0.603102 0.0171793 3.78907e-105 
-0.28 0 1.26804e-99 0 1 0.750815 0.31285 0.579308 0.0136783 7.22198e-101 
-0.275 0 1.54171e-101 0 1 0.747813 0.298795 0.555585 0.0108464 1.28018e-96 
-0.27 0 1.43995e-103 0 1 0.744987 0.285309 0.531999 0.00856978 2.10037e-92 
-0.265 0 1.36688e-105 0 1 0.742382 0.272398 0.508616 0.00675035 3.17314e-88 
-0.26 0 1.44933e-107 0 1 0.74001 0.26007 0.485498 0.00530376 4.3898e-84 
-0.255 0 1.2674e-109 0 1 0.737891 0.248352 0.462705 0.0041591 5.52892e-80 
-0.25 0 8.35012e-112 0 1 0.736082 0.237251 0.440288 0.0032577 6.30184e-76 
-0.245 0 8.55183e-114 0 1 0.734614 0.226769 0.418298 0.00255086 6.45834e-72 
-0.24 0 6.72355e-116 0 1 0.733511 0.216925 0.396782 0.00199839 5.91018e-68 
-0.235 0 3.87186e-118 0 1 0.732839 0.207731 0.375779 0.001568 4.79345e-64 
-0.23 0 3.26973e-120 0 1 0.73265 0.199188 0.355325 0.00123373 3.41865e-60 
-0.225 0 2.20941e-122 0 1 0.732977 0.191311 0.335456 0.000974576 2.12623e-56 
-0.22 0 1.06247e-124 0 1 0.733905 0.184119 0.316198 0.000774016 1.14286e-52 
-0.215 0 8.07766e-127 0 1 0.735499 0.177613 0.297574 0.00061911 5.2566e-49 
-0.21 0 4.45275e-129 0 1 0.737812 0.171817 0.279605 0.000499553 2.04756e-45 
-0.205 0 2.18102e-131 0 1 0.740953 0.166756 0.262305 0.000407427 6.67964e-42 
-0.2 0 1.26423e-133 0 1 0.744994 0.162444 0.245685 0.000336641 1.80277e-38 
-0.195 0 5.235e-136 0 1 0.750016 0.158924 0.229756 0.000282421 3.97199e-35 
-0.19 0 2.51692e-138 0 1 0.756151 0.156232 0.214518 0.000241223 7.04465e-32 
-0.185 0 1.16884e-140 0 1 0.763466 0.154411 0.199973 0.000210374 9.90359e-29 
-0.18 0 3.51842e-143 0 1 0.772088 0.15354 0.186121 0.000187889 1.08493e-25 
-0.175 0 1.90243e-145 0 1 0.782115 0.153677 0.172951 0.000172461 9.0952e-23 
-0.17 0 5.91203e-148 0 1 0.79363 0.154932 0.16046 0.000163253 5.72025e-20 
-0.165 0 2.323e-150 0 1 0.806745 0.157414 0.148635 0.000159991 2.6401e-17 
-0.16 0 7.60468e-153 0 1 0.821479 0.161259 0.137462 0.000162996 8.73276e-15 
-0.155 0 2.29799e-155 0 1 0.837884 0.166645 0.126929 0.00017332 2.01703e-12 
